YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE
2023,2,6,1,2/6/2023 0:00,DL,19790,N901DN,775,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,705,701,-4,0,0,0700-0759,20,721,915,8,938,923,-15,0,0,0,333,322,294,1,2158
2023,2,3,5,2/3/2023 0:00,DL,19790,N104DN,337,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1432,1424,-8,0,0,1400-1459,20,1444,1951,7,2006,1958,-8,0,0,0,214,214,187,1,1590
2023,2,6,1,2/6/2023 0:00,MQ,20398,N622AE,3394,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,Michigan,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1231,1223,-8,0,0,1200-1259,8,1231,1203,9,1247,1212,-35,0,0,0,76,49,32,1,137
2023,2,4,6,2/4/2023 0:00,AS,19930,N253AK,503,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1605,1601,-4,0,0,1600-1659,20,1621,1835,12,1849,1847,-2,0,0,0,284,286,254,1,1770
2023,2,1,3,2/1/2023 0:00,9E,20363,N925XJ,4697,13485,1348502,33485,MSN,"Madison, WI",WI,Wisconsin,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,700,700,0,0,0,0700-0759,8,708,855,11,927,906,-21,0,0,0,87,66,47,1,311
2023,2,3,5,2/3/2023 0:00,WN,19393,N7847A,1491,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,14679,1467903,33570,SAN,"San Diego, CA",CA,California,1700,1654,-6,0,0,1700-1759,13,1707,1754,2,1810,1756,-14,0,0,0,70,62,47,1,258
2023,2,6,1,2/6/2023 0:00,UA,19977,N87513,2453,10620,1062003,30620,BIL,"Billings, MT",MT,Montana,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1427,1426,-1,0,0,1400-1459,11,1437,1546,9,1602,1555,-7,0,0,0,95,89,69,1,455
2023,2,2,4,2/2/2023 0:00,UA,19977,N27277,1337,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,1859,1924,25,25,1,1800-1859,18,1942,2242,4,2213,2246,33,33,1,0,374,382,360,1,2434
2023,2,1,3,2/1/2023 0:00,B6,20409,N615JB,1407,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,1530,1527,-3,0,0,1500-1559,16,1543,1816,12,1850,1828,-22,0,0,0,200,181,153,1,1085
2023,2,3,5,2/3/2023 0:00,AA,19805,N8001N,1658,11624,1162403,31624,EYW,"Key West, FL",FL,Florida,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1413,1408,-5,0,0,1400-1459,19,1427,1608,6,1631,1614,-17,0,0,0,198,186,161,1,1089
2023,2,1,3,2/1/2023 0:00,DL,19790,N312DU,1385,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,720,708,-12,0,0,0700-0759,11,719,1231,4,1304,1235,-29,0,0,0,224,207,192,1,1522
2023,2,2,4,2/2/2023 0:00,DL,19790,N129DN,488,12953,1295304,31703,LGA,"New York, NY",NY,New York,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,705,710,5,5,0,0700-0759,16,726,935,7,949,942,-7,0,0,0,164,152,129,1,762
2023,2,6,1,2/6/2023 0:00,AA,19805,N817AW,1362,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,1109,1136,27,27,1,1100-1159,11,1147,1301,7,1253,1308,15,15,1,0,104,92,74,1,550
2023,2,5,7,2/5/2023 0:00,OO,20304,N405SY,3404,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,1150,1146,-4,0,0,1100-1159,29,1215,1319,13,1322,1332,10,10,0,0,92,106,64,1,372
2023,2,5,7,2/5/2023 0:00,AA,19805,N426AN,1057,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1155,1152,-3,0,0,1100-1159,15,1207,1547,6,1601,1553,-8,0,0,0,366,361,340,1,2300
2023,2,3,5,2/3/2023 0:00,AA,19805,N601AW,1898,14685,1468502,34685,SAV,"Savannah, GA",GA,Georgia,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1617,1614,-3,0,0,1600-1659,25,1639,1722,7,1729,1729,0,0,0,0,72,75,43,1,213
2023,2,1,3,2/1/2023 0:00,OH,20397,N517AE,5015,11042,1104205,30647,CLE,"Cleveland, OH",OH,Ohio,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1225,1211,-14,0,0,1200-1259,12,1223,1310,3,1359,1313,-46,0,0,0,94,62,47,1,310
2023,2,1,3,2/1/2023 0:00,DL,19790,N332DN,1519,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1531,1528,-3,0,0,1500-1559,17,1545,1626,6,1651,1632,-19,0,0,0,140,124,101,1,680
2023,2,3,5,2/3/2023 0:00,DL,19790,N944AT,2793,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,655,649,-6,0,0,0600-0659,12,701,910,9,926,919,-7,0,0,0,91,90,69,1,440
2023,2,5,7,2/5/2023 0:00,WN,19393,N8613K,1450,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,1105,1103,-2,0,0,1100-1159,8,1111,1246,5,1255,1251,-4,0,0,0,110,108,95,1,670
2023,2,6,1,2/6/2023 0:00,WN,19393,N562WN,267,10599,1059904,30599,BHM,"Birmingham, AL",AL,Alabama,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,610,608,-2,0,0,0600-0659,14,622,800,6,810,806,-4,0,0,0,120,118,98,1,587
2023,2,3,5,2/3/2023 0:00,DL,19790,N370DN,414,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1159,1208,9,9,0,1100-1159,10,1218,1452,5,1503,1457,-6,0,0,0,124,109,94,1,731
2023,2,5,7,2/5/2023 0:00,AA,19805,N806NN,475,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,820,822,2,2,0,0800-0859,28,850,1158,23,1156,1221,25,25,1,0,156,179,128,1,1032
2023,2,2,4,2/2/2023 0:00,AA,19805,N853NN,1785,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1643,2209,326,326,1,1600-1659,25,2234,2346,19,1830,5,335,335,1,0,107,116,72,1,447
2023,2,1,3,2/1/2023 0:00,HA,19690,N490HA,330,13830,1383002,33830,OGG,"Kahului, HI",HI,Hawaii,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,1433,1439,6,6,0,1400-1459,12,1451,1514,9,1509,1523,14,14,0,0,36,44,23,1,84
2023,2,4,6,2/4/2023 0:00,DL,19790,N671DN,2024,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,700,702,2,2,0,0700-0759,31,733,1021,10,1052,1031,-21,0,0,0,172,149,108,1,907
2023,2,5,7,2/5/2023 0:00,DL,19790,N3756,2598,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,1855,1850,-5,0,0,1800-1859,17,1907,2020,7,2035,2027,-8,0,0,0,100,97,73,1,526
2023,2,1,3,2/1/2023 0:00,OO,20304,N251SY,3978,12478,1247805,31703,JFK,"New York, NY",NY,New York,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,1559,1839,160,160,1,1500-1559,24,1903,1957,5,1729,2002,153,153,1,0,90,83,54,1,228
2023,2,2,4,2/2/2023 0:00,OO,20304,N402SY,3494,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1605,1558,-7,0,0,1600-1659,18,1616,1725,5,1731,1730,-1,0,0,0,86,92,69,1,372
2023,2,1,3,2/1/2023 0:00,WN,19393,N8755L,2086,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,1850,1913,23,23,1,1800-1859,10,1923,57,4,50,101,11,11,0,0,240,228,214,1,1999
2023,2,1,3,2/1/2023 0:00,OO,20304,N792SK,5349,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,1331,1324,-7,0,0,1300-1359,23,1347,1455,13,1510,1508,-2,0,0,0,99,104,68,1,372
2023,2,1,3,2/1/2023 0:00,DL,19790,N377DN,1286,12953,1295304,31703,LGA,"New York, NY",NY,New York,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1436,1432,-4,0,0,1400-1459,27,1459,1722,7,1736,1729,-7,0,0,0,180,177,143,1,950
2023,2,6,1,2/6/2023 0:00,F9,20436,N353FR,2519,12391,1239103,31703,ISP,"Islip, NY",NY,New York,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,1000,948,-12,0,0,1000-1059,10,958,1221,5,1319,1226,-53,0,0,0,199,158,143,1,1034
2023,2,4,6,2/4/2023 0:00,OO,20304,N305SY,3545,11884,1188402,31884,GEG,"Spokane, WA",WA,Washington,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1016,1013,-3,0,0,1000-1059,14,1027,1243,11,1302,1254,-8,0,0,0,106,101,76,1,546
2023,2,3,5,2/3/2023 0:00,OO,20304,N262SY,3629,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,1330,1328,-2,0,0,1300-1359,9,1337,1412,3,1426,1415,-11,0,0,0,56,47,35,1,129
2023,2,4,6,2/4/2023 0:00,MQ,20398,N305CL,3560,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,14674,1467402,34674,SAF,"Santa Fe, NM",NM,New Mexico,2052,2048,-4,0,0,2000-2059,10,2058,2132,3,2146,2135,-11,0,0,0,114,107,94,1,551
2023,2,5,7,2/5/2023 0:00,OH,20397,N597NN,5204,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,543,550,7,7,0,0001-0559,14,604,901,4,915,905,-10,0,0,0,152,135,117,1,969
2023,2,3,5,2/3/2023 0:00,OO,20304,N136SY,5339,14685,1468502,34685,SAV,"Savannah, GA",GA,Georgia,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1126,1231,65,65,1,1100-1159,15,1246,1350,7,1301,1357,56,56,1,0,155,146,124,1,773
2023,2,5,7,2/5/2023 0:00,WN,19393,N8553W,45,14679,1467903,33570,SAN,"San Diego, CA",CA,California,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,955,949,-6,0,0,0900-0959,12,1001,1050,6,1115,1056,-19,0,0,0,80,67,49,1,258
2023,2,3,5,2/3/2023 0:00,DL,19790,N935AT,1001,13485,1348502,33485,MSN,"Madison, WI",WI,Wisconsin,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,534,535,1,1,0,0001-0559,12,547,821,35,849,856,7,7,0,0,135,141,94,1,707
2023,2,4,6,2/4/2023 0:00,B6,20409,N183JB,1081,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,14524,1452401,34524,RIC,"Richmond, VA",VA,Virginia,820,,,,,0800-0859,,,,,1011,,,,,1,111,,,1,474
2023,2,6,1,2/6/2023 0:00,WN,19393,N240WN,966,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,California,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1415,1410,-5,0,0,1400-1459,14,1424,1521,13,1530,1534,4,4,0,0,75,84,57,1,310
2023,2,3,5,2/3/2023 0:00,DL,19790,N143DU,2380,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,12953,1295304,31703,LGA,"New York, NY",NY,New York,1410,1438,28,28,1,1400-1459,17,1455,1834,10,1758,1844,46,46,1,0,168,186,159,1,1183
2023,2,1,3,2/1/2023 0:00,OO,20304,N930EV,5899,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1045,1042,-3,0,0,1000-1059,13,1055,1144,4,1204,1148,-16,0,0,0,79,66,49,1,192
2023,2,4,6,2/4/2023 0:00,DL,19790,N102DN,1182,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1817,1817,0,0,0,1800-1859,15,1832,2037,9,2056,2046,-10,0,0,0,219,209,185,1,1416
2023,2,2,4,2/2/2023 0:00,OH,20397,N542EA,5180,12197,1219702,31703,HPN,"White Plains, NY",NY,New York,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1334,1336,2,2,0,1300-1359,19,1355,1547,6,1543,1553,10,10,0,0,129,137,112,1,564
2023,2,5,7,2/5/2023 0:00,UA,19977,N57439,1950,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1853,1903,10,10,0,1800-1859,20,1923,27,12,42,39,-3,0,0,0,229,216,184,1,1635
2023,2,1,3,2/1/2023 0:00,DL,19790,N6705Y,1510,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1204,1225,21,21,1,1200-1259,20,1245,1408,8,1403,1416,13,13,0,0,119,111,83,1,594
2023,2,2,4,2/2/2023 0:00,AS,19930,N513AS,860,13830,1383002,33830,OGG,"Kahului, HI",HI,Hawaii,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1505,1525,20,20,1,1500-1559,15,1540,2244,9,2252,2253,1,1,0,0,347,328,304,1,2640
2023,2,2,4,2/2/2023 0:00,DL,19790,N368DN,2129,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1015,1023,8,8,0,1000-1059,18,1041,1327,9,1316,1336,20,20,1,0,181,193,166,1,946
2023,2,5,7,2/5/2023 0:00,OH,20397,N540EG,5180,12197,1219702,31703,HPN,"White Plains, NY",NY,New York,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1333,1321,-12,0,0,1300-1359,14,1335,1510,6,1542,1516,-26,0,0,0,129,115,95,1,564
2023,2,1,3,2/1/2023 0:00,OO,20304,N117SY,4773,12278,1227805,30928,ICT,"Wichita, KS",KS,Kansas,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1452,1448,-4,0,0,1400-1459,13,1501,1624,15,1652,1639,-13,0,0,0,120,111,83,1,588
2023,2,5,7,2/5/2023 0:00,G4,20368,271NV,2854,14761,1476107,34761,SFB,"Sanford, FL",FL,Florida,11612,1161206,31612,EVV,"Evansville, IN",IN,Indiana,605,600,-5,0,0,0600-0659,12,612,659,7,719,706,-13,0,0,0,134,126,107,1,734
2023,2,6,1,2/6/2023 0:00,YX,20452,N204JQ,5657,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,1345,1334,-11,0,0,1300-1359,17,1351,1511,4,1555,1515,-40,0,0,0,130,101,80,1,496
2023,2,2,4,2/2/2023 0:00,AS,19930,N976AK,1123,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,1810,1931,81,81,1,1800-1859,23,1954,2140,4,2039,2144,65,65,1,0,149,133,106,1,834
2023,2,6,1,2/6/2023 0:00,UA,19977,N26210,1255,11884,1188402,31884,GEG,"Spokane, WA",WA,Washington,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1341,1429,48,48,1,1300-1359,13,1442,1723,8,1653,1731,38,38,1,0,132,122,101,1,836
2023,2,4,6,2/4/2023 0:00,OO,20304,N135SY,5273,15370,1537002,34653,TUL,"Tulsa, OK",OK,Oklahoma,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1655,1649,-6,0,0,1600-1659,13,1702,1731,10,1754,1741,-13,0,0,0,119,112,89,1,541
2023,2,1,3,2/1/2023 0:00,WN,19393,N7882B,2074,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,600,557,-3,0,0,0600-0659,11,608,920,8,950,928,-22,0,0,0,170,151,132,1,1072
2023,2,4,6,2/4/2023 0:00,WN,19393,N7725A,1662,13296,1329605,30721,MHT,"Manchester, NH",NH,New Hampshire,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,1655,1925,150,150,1,1600-1659,11,1936,2236,3,2020,2239,139,139,1,0,205,194,180,1,1204
2023,2,6,1,2/6/2023 0:00,MQ,20398,N200NN,3448,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,Iowa,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1323,1320,-3,0,0,1300-1359,11,1331,1519,16,1554,1535,-19,0,0,0,151,135,108,1,685
2023,2,1,3,2/1/2023 0:00,WN,19393,N928WN,1135,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,2220,2217,-3,0,0,2200-2259,7,2224,2217,9,2245,2226,-19,0,0,0,85,69,53,1,370
2023,2,3,5,2/3/2023 0:00,AA,19805,N668AW,2411,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,2016,2013,-3,0,0,2000-2059,14,2027,2125,6,2150,2131,-19,0,0,0,94,78,58,1,361
2023,2,2,4,2/2/2023 0:00,WN,19393,N299WN,1125,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,Texas,615,611,-4,0,0,0600-0659,10,621,732,4,740,736,-4,0,0,0,85,85,71,1,441
2023,2,5,7,2/5/2023 0:00,WN,19393,N8796L,1293,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,1825,1824,-1,0,0,1800-1859,11,1835,1929,23,1955,1952,-3,0,0,0,90,88,54,1,395
2023,2,2,4,2/2/2023 0:00,YX,20452,N401YX,4761,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,14524,1452401,34524,RIC,"Richmond, VA",VA,Virginia,955,950,-5,0,0,0900-0959,18,1008,1232,6,1307,1238,-29,0,0,0,132,108,84,1,642
2023,2,1,3,2/1/2023 0:00,WN,19393,N452WN,1931,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,1530,1526,-4,0,0,1500-1559,12,1538,1608,3,1625,1611,-14,0,0,0,115,105,90,1,551
2023,2,1,3,2/1/2023 0:00,AA,19805,N802NN,2352,11042,1104205,30647,CLE,"Cleveland, OH",OH,Ohio,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,615,605,-10,0,0,0600-0659,42,647,915,9,930,924,-6,0,0,0,195,199,148,1,1080
2023,2,1,3,2/1/2023 0:00,OH,20397,N549NN,5391,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1732,1725,-7,0,0,1700-1759,16,1741,1830,3,1856,1833,-23,0,0,0,84,68,49,1,323
2023,2,2,4,2/2/2023 0:00,AA,19805,N144AN,2112,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,700,,,,,0700-0759,,,,,1200,,,,,1,180,,,1,1235
2023,2,1,3,2/1/2023 0:00,DL,19790,N111NG,1154,14576,1457607,34576,ROC,"Rochester, NY",NY,New York,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,500,455,-5,0,0,0001-0559,18,513,600,17,635,617,-18,0,0,0,95,82,47,1,343
2023,2,5,7,2/5/2023 0:00,WN,19393,N485WN,1521,12954,1295407,32575,LGB,"Long Beach, CA",CA,California,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1700,1651,-9,0,0,1700-1759,21,1712,1757,10,1805,1807,2,2,0,0,65,76,45,1,231
2023,2,3,5,2/3/2023 0:00,WN,19393,N8810L,4783,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,1620,1642,22,22,1,1600-1659,12,1654,1804,8,1750,1812,22,22,1,0,90,90,70,1,471
2023,2,6,1,2/6/2023 0:00,AA,19805,N171US,511,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,937,935,-2,0,0,0900-0959,13,948,1236,15,1257,1251,-6,0,0,0,140,136,108,1,868
2023,2,5,7,2/5/2023 0:00,OO,20304,N122SY,4723,14679,1467903,33570,SAN,"San Diego, CA",CA,California,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,630,628,-2,0,0,0600-0659,21,649,717,11,735,728,-7,0,0,0,65,60,28,1,109
2023,2,3,5,2/3/2023 0:00,AA,19805,N838NN,1465,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,840,836,-4,0,0,0800-0859,24,900,1027,12,1043,1039,-4,0,0,0,183,183,147,1,964
2023,2,5,7,2/5/2023 0:00,UA,19977,N816UA,2116,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1733,1728,-5,0,0,1700-1759,14,1742,1931,11,2007,1942,-25,0,0,0,214,194,169,1,1172
2023,2,6,1,2/6/2023 0:00,AA,19805,N9002U,680,11624,1162403,31624,EYW,"Key West, FL",FL,Florida,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1722,1716,-6,0,0,1700-1759,12,1728,1912,11,1938,1923,-15,0,0,0,136,127,104,1,736
2023,2,4,6,2/4/2023 0:00,WN,19393,N8796L,405,14679,1467903,33570,SAN,"San Diego, CA",CA,California,13796,1379609,32457,OAK,"Oakland, CA",CA,California,1145,1146,1,1,0,1100-1159,15,1201,1314,3,1315,1317,2,2,0,0,90,91,73,1,446
2023,2,5,7,2/5/2023 0:00,DL,19790,N3763D,838,14679,1467903,33570,SAN,"San Diego, CA",CA,California,12478,1247805,31703,JFK,"New York, NY",NY,New York,1240,1235,-5,0,0,1200-1259,20,1255,2026,9,2059,2035,-24,0,0,0,319,300,271,1,2446
2023,2,5,7,2/5/2023 0:00,WN,19393,N447WN,857,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,1755,1759,4,4,0,1700-1759,13,1812,1840,4,1850,1844,-6,0,0,0,115,105,88,1,619
2023,2,3,5,2/3/2023 0:00,AA,19805,N552UW,1329,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1608,1656,48,48,1,1600-1659,15,1711,1830,8,1756,1838,42,42,1,0,108,102,79,1,602
2023,2,1,3,2/1/2023 0:00,OH,20397,N539EA,5222,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,North Carolina,1113,1108,-5,0,0,1100-1159,55,1203,1225,6,1215,1231,16,16,1,0,62,83,22,1,83
2023,2,6,1,2/6/2023 0:00,WN,19393,N238WN,1583,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,635,630,-5,0,0,0600-0659,18,648,907,3,915,910,-5,0,0,0,160,160,139,1,945
2023,2,6,1,2/6/2023 0:00,DL,19790,N684DA,1008,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1838,1830,-8,0,0,1800-1859,21,1851,1955,16,2021,2011,-10,0,0,0,103,101,64,1,406
2023,2,5,7,2/5/2023 0:00,B6,20409,N3112J,2251,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1200,1209,9,9,0,1200-1259,24,1233,1532,13,1530,1545,15,15,1,0,210,216,179,1,1121
2023,2,5,7,2/5/2023 0:00,OO,20304,N141SY,5212,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1300,1256,-4,0,0,1300-1359,16,1312,1349,9,1420,1358,-22,0,0,0,140,122,97,1,612
2023,2,2,4,2/2/2023 0:00,AA,19805,N961NN,890,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,1340,1331,-9,0,0,1300-1359,15,1346,1715,4,1733,1719,-14,0,0,0,173,168,149,1,1262
2023,2,6,1,2/6/2023 0:00,AA,19805,N152AA,1456,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1337,1354,17,17,1,1300-1359,15,1409,1526,8,1525,1534,9,9,0,0,168,160,137,1,989
2023,2,6,1,2/6/2023 0:00,AS,19930,N453AS,696,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,2115,2105,-10,0,0,2100-2159,16,2121,39,3,59,42,-17,0,0,0,164,157,138,1,1107
2023,2,6,1,2/6/2023 0:00,WN,19393,N8627B,557,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,2035,2044,9,9,0,2000-2059,7,2051,2314,6,2330,2320,-10,0,0,0,115,96,83,1,770
